source,variable,mean,median,CI50_low,CI50_high,CI95_low,CI95_high,norm_mean,norm_median,norm_CI50_low,norm_CI50_high,norm_CI95_low,norm_CI95_high,price,source_num,country_iso,intervention,plot_variable,country_plot,burden_interv,vartype,vec,orig_burden_round
new data (hospital-based + HUS),hosp_med_att_YLD,1974.036,1971,1926,2016,1848,2130.0249999999996,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,YLD medically attended cases,Kenya,burden,hosp_med_att_YLD,NA,NA
new data (hospital-based + HUS),hosp_med_att_YLD_averted,294.8204,294,283,306,263,333,0.1493117006348695,0.14895780376207424,0.1448342903473523,0.15334825430979276,0.1378457203288007,0.1627794448612153,3,2,KEN,MV,YLD medically attended cases,Kenya,averted burden,hosp_med_att_YLD,1974,1974
new data (hospital-based + HUS),hosp_YLD,177.1418,177,170,184,158,197,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,YLD hospitalised cases,Kenya,burden,hosp_YLD,NA,NA
new data (hospital-based + HUS),hosp_YLD_averted,70.6646,71,66,75,58,83.02499999999964,0.39822502496482587,0.398876404494382,0.38636363636363635,0.4105263157894737,0.3620663211339116,0.4307692307692308,3,2,KEN,MV,YLD hospitalised cases,Kenya,averted burden,hosp_YLD,178,178
new data (hospital-based + HUS),non_hosp_YLD,2519.6562,2517,2466,2569,2366,2693,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,YLD non-hospitalised cases,Kenya,burden,non_hosp_YLD,NA,NA
new data (hospital-based + HUS),non_hosp_YLD_averted,464.354,463,446,482,415,518,0.18424943462817542,0.18395340858075124,0.17893885128678616,0.1893805618187633,0.1700033887598989,0.1993753306026684,3,2,KEN,MV,YLD non-hospitalised cases,Kenya,averted burden,non_hosp_YLD,2517,2517
new data (hospital-based + HUS),total_DALY,142801.7156,142478,137929.25,147455.25,129524.52500000001,156952.075,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,total DALY,Kenya,burden,total_DALY,NA,NA
new data (hospital-based + HUS),total_DALY_averted,67689.116,67542.5,64722.5,70501.25,59732.425,76362.77499999998,0.4737663866241229,0.47372828925118626,0.46613315173220793,0.48123499288738136,0.45209371446517155,0.49608903952937505,3,2,KEN,MV,total DALY,Kenya,averted burden,total_DALY,142600,",142,600"
new data (hospital-based + HUS),total_YLD,4493.6904,4489,4398,4580.25,4234.975,4813,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,total YLD,Kenya,burden,total_YLD,NA,NA
new data (hospital-based + HUS),total_YLD_averted,535.0246,534,513,556,478,597,0.11905786801275901,0.11887661945911776,0.11525949044574249,0.12294439115648459,0.10831284843753769,0.13026348125042791,3,2,KEN,MV,total YLD,Kenya,averted burden,total_YLD,4492,4492
new data (hospital-based + HUS),total_YLL,138308.0302,137994,133457.25,142993.25,125019.90000000001,152370.17500000002,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,total YLL,Kenya,burden,total_YLL,NA,NA
new data (hospital-based + HUS),total_YLL_averted,67154.0886,67004.5,64183.75,69971.75,59199.35,75837.17499999999,0.485312338198922,0.48533536552273926,0.4776096445249034,0.49294293297619945,0.4634434487405265,0.5079295855670375,3,2,KEN,MV,total YLL,Kenya,averted burden,total_YLL,138100,",138,100"
new data (hospital-based + HUS),hosp_med_att_YLD,604.3614,602,584,623,552,669,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,YLD medically attended cases,South Africa,burden,hosp_med_att_YLD,NA,NA
new data (hospital-based + HUS),hosp_med_att_YLD_averted,185.0198,183,173,194,156,230,0.3056379405716331,0.30343187099637403,0.2929540908264313,0.3158763049055603,0.27399650959860383,0.35207204767063927,6,2,ZAF,mAb,YLD medically attended cases,South Africa,averted burden,hosp_med_att_YLD,603,603
new data (hospital-based + HUS),hosp_YLD,268.8246,268,256,281,235,305,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,YLD hospitalised cases,South Africa,burden,hosp_YLD,NA,NA
new data (hospital-based + HUS),hosp_YLD_averted,114.9174,115,108,122,94,137,0.42681050297930134,0.42748091603053434,0.41568627450980394,0.43846153846153846,0.39344262295081966,0.45733976809035215,6,2,ZAF,mAb,YLD hospitalised cases,South Africa,averted burden,hosp_YLD,269,269
new data (hospital-based + HUS),non_hosp_YLD,1484.7972,1476,1421,1539.25,1329,1685.0249999999996,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,YLD non-hospitalised cases,South Africa,burden,non_hosp_YLD,NA,NA
new data (hospital-based + HUS),non_hosp_YLD_averted,376.4008,366,340,398,303.975,520.0249999999996,0.25262835231651015,0.24814314313629748,0.23625146860699933,0.2628281305622333,0.2173267990793104,0.32005689947435534,6,2,ZAF,mAb,YLD non-hospitalised cases,South Africa,averted burden,non_hosp_YLD,1475,1475
new data (hospital-based + HUS),total_DALY,39018.41,38989,38053.75,39943.25,36408,41756.149999999994,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,total DALY,South Africa,burden,total_DALY,NA,NA
new data (hospital-based + HUS),total_DALY_averted,17993.5344,17966,17402.75,18554,16426.95,19724.174999999996,0.46100849239474834,0.4608604384035977,0.45534169819185016,0.46654017280684995,0.4451179249894784,0.4771339324883671,6,2,ZAF,mAb,total DALY,South Africa,averted burden,total_DALY,38980,"38,980"
new data (hospital-based + HUS),total_YLD,2089.1456,2080,2016,2155,1907,2315.0249999999996,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,total YLD,South Africa,burden,total_YLD,NA,NA
new data (hospital-based + HUS),total_YLD_averted,491.3344,481,453,515,409,638.0249999999996,0.23469086395211636,0.23156345427239677,0.2218945512580953,0.24345663625126301,0.20549200456091932,0.28648457733939353,6,2,ZAF,mAb,total YLD,South Africa,averted burden,total_YLD,2077,2077
new data (hospital-based + HUS),total_YLL,36929.272,36905.5,35966,37846.5,34340.924999999996,39670.275,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,total YLL,South Africa,burden,total_YLL,NA,NA
new data (hospital-based + HUS),total_YLL_averted,17502.1962,17477.5,16913.75,18060.25,15937.9,19218,0.4737917456587039,0.4736954438507136,0.4680860503943358,0.4794057322762809,0.4573675148363523,0.4902758825753767,6,2,ZAF,mAb,total YLL,South Africa,averted burden,total_YLL,36900,"36,900"
new data (hospital-based + HUS),hosp_med_att_YLD,604.3614,602,584,623,552,669,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,YLD medically attended cases,South Africa,burden,hosp_med_att_YLD,NA,NA
new data (hospital-based + HUS),hosp_med_att_YLD_averted,196.5924,195,183,207,164,243,0.3247768182777238,0.3228476821192053,0.3112498310582511,0.33658536585365856,0.2887305793524031,0.3725223461864683,3,2,ZAF,MV,YLD medically attended cases,South Africa,averted burden,hosp_med_att_YLD,604,604
new data (hospital-based + HUS),hosp_YLD,268.8246,268,256,281,235,305,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,YLD hospitalised cases,South Africa,burden,hosp_YLD,NA,NA
new data (hospital-based + HUS),hosp_YLD_averted,132.0412,132,123,141,107,158,0.49035677361076807,0.49097472924187724,0.4763636363636364,0.5052264808362369,0.4486664632524371,0.5284303190610018,3,2,ZAF,MV,YLD hospitalised cases,South Africa,averted burden,hosp_YLD,269,269
new data (hospital-based + HUS),non_hosp_YLD,1484.7972,1476,1421,1539.25,1329,1685.0249999999996,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,YLD non-hospitalised cases,South Africa,burden,non_hosp_YLD,NA,NA
new data (hospital-based + HUS),non_hosp_YLD_averted,377.3256,367,341,398,302,521,0.2532786414342512,0.24904213934446284,0.2365742418750755,0.26400890444780134,0.21638554460245638,0.3209672914562219,3,2,ZAF,MV,YLD non-hospitalised cases,South Africa,averted burden,non_hosp_YLD,1474,1474
new data (hospital-based + HUS),total_DALY,39018.41,38989,38053.75,39943.25,36408,41756.149999999994,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,total DALY,South Africa,burden,total_DALY,NA,NA
new data (hospital-based + HUS),total_DALY_averted,25510.7394,25482.5,24746.25,26245,23468.95,27724.125,0.6536581362000011,0.6535748286166476,0.6483360573023005,0.6588406980801627,0.6388469737909948,0.6687375265039052,3,2,ZAF,MV,total DALY,South Africa,averted burden,total_DALY,38990,"38,990"
new data (hospital-based + HUS),total_YLD,2089.1456,2080,2016,2155,1907,2315.0249999999996,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,total YLD,South Africa,burden,total_YLD,NA,NA
new data (hospital-based + HUS),total_YLD_averted,509.3548,499,470,535,423,658.0249999999996,0.24333584768760508,0.24047950656585754,0.22995039913198484,0.2530384499032329,0.2120536652397506,0.2948207702885836,3,2,ZAF,MV,total YLD,South Africa,averted burden,total_YLD,2075,2075
new data (hospital-based + HUS),total_YLL,36929.272,36905.5,35966,37846.5,34340.924999999996,39670.275,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,total YLL,South Africa,burden,total_YLL,NA,NA
new data (hospital-based + HUS),total_YLL_averted,25001.3778,24968.5,24236,25730,22957,27205.299999999996,0.6768644310540773,0.6768259411427247,0.6717084095191809,0.6819383203086294,0.6621252641743303,0.6918204222977353,3,2,ZAF,MV,total YLL,South Africa,averted burden,total_YLL,36890,"36,890"
new data (hospital-based + HUS),hosp_cases,27396.984,27390,26992,27793,26240.95,28562.05,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,hospitalised cases,Kenya,burden,hosp_cases,NA,NA
new data (hospital-based + HUS),hosp_cases_averted,9533.836,9532,9324,9740,8934.975,10135,0.348,0.348,0.345,0.351,0.338,0.358,6,2,KEN,mAb,hospitalised cases,Kenya,averted burden,hosp_cases,27390,"27,390"
new data (hospital-based + HUS),hosp_SARI,27396.984,27390,26992,27793,26240.95,28562.05,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,hospitalised SARI,Kenya,burden,hosp_SARI,NA,NA
new data (hospital-based + HUS),non_hosp_cases,2382153.949,2382100.5,2363767.5,2400771.5,2329139.25,2435062.675,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,non-hospitalised cases,Kenya,burden,non_hosp_cases,NA,NA
new data (hospital-based + HUS),non_hosp_cases_averted,356769.316,356599,352202.75,361295.75,343775.825,370398.475,0.15,0.15,0.148,0.151,0.146,0.154,6,2,KEN,mAb,non-hospitalised cases,Kenya,averted burden,non_hosp_cases,2382000,"2,382,000"
new data (hospital-based + HUS),non_hosp_SARI,84529.444,84531.5,83299.5,85745.5,81073.85,88079.125,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,non-hospitalised SARI,Kenya,burden,non_hosp_SARI,NA,NA
new data (hospital-based + HUS),rsv_deaths,2065.949,2061,1993,2136,1867,2276,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,deaths,Kenya,burden,rsv_deaths,NA,NA
new data (hospital-based + HUS),rsv_deaths_averted,641.564,640,610,671,557,737,0.31,0.31,0.303,0.318,0.289,0.332,6,2,KEN,mAb,deaths,Kenya,averted burden,rsv_deaths,2062,2062
new data (hospital-based + HUS),hosp_cases,27396.984,27390,26992,27793,26240.95,28562.05,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,hospitalised cases,Kenya,burden,hosp_cases,NA,NA
new data (hospital-based + HUS),hosp_cases_averted,10909.73,10905,10663,11152,10207.975,11616.025,0.398,0.398,0.394,0.402,0.386,0.41,3,2,KEN,MV,hospitalised cases,Kenya,averted burden,hosp_cases,27380,"27,380"
new data (hospital-based + HUS),hosp_SARI,27396.984,27390,26992,27793,26240.95,28562.05,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,hospitalised SARI,Kenya,burden,hosp_SARI,NA,NA
new data (hospital-based + HUS),non_hosp_cases,2382153.949,2382100.5,2363767.5,2400771.5,2329139.25,2435062.675,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,non-hospitalised cases,Kenya,burden,non_hosp_cases,NA,NA
new data (hospital-based + HUS),non_hosp_cases_averted,320929.692,320766,316681.75,325176,308953.675,333507.225,0.135,0.135,0.133,0.136,0.131,0.139,3,2,KEN,MV,non-hospitalised cases,Kenya,averted burden,non_hosp_cases,2381000,"2,381,000"
new data (hospital-based + HUS),non_hosp_SARI,84529.444,84531.5,83299.5,85745.5,81073.85,88079.125,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,non-hospitalised SARI,Kenya,burden,non_hosp_SARI,NA,NA
new data (hospital-based + HUS),rsv_deaths,2065.949,2061,1993,2136,1867,2276,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,deaths,Kenya,burden,rsv_deaths,NA,NA
new data (hospital-based + HUS),rsv_deaths_averted,1003.541,1001,959,1046,884,1134,0.486,0.486,0.478,0.493,0.464,0.508,3,2,KEN,MV,deaths,Kenya,averted burden,rsv_deaths,2061,2061
new data (hospital-based + HUS),hosp_cases,41622.959,41605.5,40667.5,42567,38936.8,44420.025,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,hospitalised cases,South Africa,burden,hosp_cases,NA,NA
new data (hospital-based + HUS),hosp_cases_averted,17771.616,17759,17237.75,18313.25,16271.9,19359.075,0.427,0.427,0.421,0.433,0.41,0.444,6,2,ZAF,mAb,hospitalised cases,South Africa,averted burden,hosp_cases,41610,"41,610"
new data (hospital-based + HUS),hosp_SARI,41622.959,41605.5,40667.5,42567,38936.8,44420.025,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,hospitalised SARI,South Africa,burden,hosp_SARI,NA,NA
new data (hospital-based + HUS),non_hosp_cases,965010.435,960805,934042.5,990775.5,883869.025,1072203.9,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,non-hospitalised cases,South Africa,burden,non_hosp_cases,NA,NA
new data (hospital-based + HUS),non_hosp_cases_averted,218627.11,211454,198178.5,229887.25,177977.2,306497.5,0.226,0.221,0.21,0.235,0.194,0.29,6,2,ZAF,mAb,non-hospitalised cases,South Africa,averted burden,non_hosp_cases,957000,",957,000"
new data (hospital-based + HUS),non_hosp_SARI,49438.74,49347.5,47719,51096.5,44673.95,54671.125,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,non-hospitalised SARI,South Africa,burden,non_hosp_SARI,NA,NA
new data (hospital-based + HUS),rsv_deaths,589.006,589,574,604,548,633,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,deaths,South Africa,burden,rsv_deaths,NA,NA
new data (hospital-based + HUS),rsv_deaths_averted,279.309,279,270,288,254,307,0.474,0.474,0.468,0.48,0.457,0.491,6,2,ZAF,mAb,deaths,South Africa,averted burden,rsv_deaths,589,589
new data (hospital-based + HUS),hosp_cases,41622.959,41605.5,40667.5,42567,38936.8,44420.025,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,hospitalised cases,South Africa,burden,hosp_cases,NA,NA
new data (hospital-based + HUS),hosp_cases_averted,20416.935,20402,19782.75,21054,18655.95,22289.025,0.49,0.49,0.483,0.498,0.47,0.512,3,2,ZAF,MV,hospitalised cases,South Africa,averted burden,hosp_cases,41620,"41,620"
new data (hospital-based + HUS),hosp_SARI,41622.959,41605.5,40667.5,42567,38936.8,44420.025,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,hospitalised SARI,South Africa,burden,hosp_SARI,NA,NA
new data (hospital-based + HUS),non_hosp_cases,965010.435,960805,934042.5,990775.5,883869.025,1072203.9,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,non-hospitalised cases,South Africa,burden,non_hosp_cases,NA,NA
new data (hospital-based + HUS),non_hosp_cases_averted,198944.032,191624.5,178621.25,209929.25,159031.75,286133.95,0.205,0.2,0.19,0.214,0.174,0.271,3,2,ZAF,MV,non-hospitalised cases,South Africa,averted burden,non_hosp_cases,956500,",956,500"
new data (hospital-based + HUS),non_hosp_SARI,49438.74,49347.5,47719,51096.5,44673.95,54671.125,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,non-hospitalised SARI,South Africa,burden,non_hosp_SARI,NA,NA
new data (hospital-based + HUS),rsv_deaths,589.006,589,574,604,548,633,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,deaths,South Africa,burden,rsv_deaths,NA,NA
new data (hospital-based + HUS),rsv_deaths_averted,398.819,398,387,410,366,434,0.677,0.677,0.672,0.682,0.662,0.692,3,2,ZAF,MV,deaths,South Africa,averted burden,rsv_deaths,588,588
new data (hospital-based + HUS),admin_cost,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,admin. costs (US$),Kenya,burden,admin_cost,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp,7136777.974,7120648.5,6841440.75,7430287.25,6329550.1,8017482.675,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,hospitalisation costs (US$),Kenya,burden,cost_rsv_hosp,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp_averted,2483544.987,2478010.5,2370855.5,2590371.25,2180902.75,2818640.025,0.348,0.348,0.345,0.351,0.338,0.358,6,2,KEN,mAb,hospitalisation costs (US$),Kenya,averted burden,cost_rsv_hosp,7120000,"7,120,000"
new data (hospital-based + HUS),cost_rsv_outpatient,23744097.124,23735596.5,23487838.75,24003592.75,23008403.175,24493158.9,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,outpatient costs (US$),Kenya,burden,cost_rsv_outpatient,NA,NA
new data (hospital-based + HUS),cost_rsv_outpatient_averted,3182843.824,3182893.5,3118608.5,3247512.5,2994599.35,3371450.825,0.134,0.134,0.132,0.136,0.128,0.14,6,2,KEN,mAb,outpatient costs (US$),Kenya,averted burden,cost_rsv_outpatient,23750000,"23,750,000"
new data (hospital-based + HUS),total_medical_cost,30880875.108,30869133.5,30478968.5,31273197.5,29768041.25,32033813.725,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,total medical cost (US$),Kenya,burden,total_medical_cost,NA,NA
new data (hospital-based + HUS),total_medical_cost_averted,5666388.827,5659667,5535336.25,5792421,5307256.3,6054560.825,0.183,0.184,0.181,0.186,0.176,0.191,6,2,KEN,mAb,total medical cost (US$),Kenya,averted burden,total_medical_cost,30840000,"30,840,000"
new data (hospital-based + HUS),admin_cost,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,admin. costs (US$),Kenya,burden,admin_cost,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp,7136777.974,7120648.5,6841440.75,7430287.25,6329550.1,8017482.675,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,hospitalisation costs (US$),Kenya,burden,cost_rsv_hosp,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp_averted,2841965.465,2835976.5,2712038.25,2964413.25,2493954.825,3226755.9,0.398,0.398,0.394,0.402,0.386,0.411,3,2,KEN,MV,hospitalisation costs (US$),Kenya,averted burden,cost_rsv_hosp,7122000,"7,122,000"
new data (hospital-based + HUS),cost_rsv_outpatient,23744097.124,23735596.5,23487838.75,24003592.75,23008403.175,24493158.9,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,outpatient costs (US$),Kenya,burden,cost_rsv_outpatient,NA,NA
new data (hospital-based + HUS),cost_rsv_outpatient_averted,2860107.467,2859899,2800928,2920188,2687114.15,3032968.175,0.12,0.12,0.119,0.122,0.115,0.126,3,2,KEN,MV,outpatient costs (US$),Kenya,averted burden,cost_rsv_outpatient,23750000,"23,750,000"
new data (hospital-based + HUS),total_medical_cost,30880875.108,30869133.5,30478968.5,31273197.5,29768041.25,32033813.725,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,total medical cost (US$),Kenya,burden,total_medical_cost,NA,NA
new data (hospital-based + HUS),total_medical_cost_averted,5702072.93,5693835,5558514.25,5841060.5,5310709.575,6135085.25,0.185,0.185,0.182,0.188,0.176,0.193,3,2,KEN,MV,total medical cost (US$),Kenya,averted burden,total_medical_cost,30850000,"30,850,000"
new data (hospital-based + HUS),admin_cost,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,admin. costs (US$),South Africa,burden,admin_cost,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp,34691006.855,34620808.5,33396995.75,35907159,31229141.1,38594524.975,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,hospitalisation costs (US$),South Africa,burden,cost_rsv_hosp,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp_averted,15761854.424,15698473,14921907,16552803.25,13514776.7,18319449.875,0.454,0.454,0.444,0.463,0.426,0.482,6,2,ZAF,mAb,hospitalisation costs (US$),South Africa,averted burden,cost_rsv_hosp,34590000,"34,590,000"
new data (hospital-based + HUS),cost_rsv_outpatient,7866427.61,7827041.5,7552161,8131754.75,7052335.7,8899752.475,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,outpatient costs (US$),South Africa,burden,cost_rsv_outpatient,NA,NA
new data (hospital-based + HUS),cost_rsv_outpatient_averted,1532396.784,1462428.5,1333649.75,1643583.75,1140101.975,2355771.425,0.194,0.187,0.175,0.205,0.156,0.271,6,2,ZAF,mAb,outpatient costs (US$),South Africa,averted burden,cost_rsv_outpatient,7800000,"7,800,000"
new data (hospital-based + HUS),total_medical_cost,42557434.458,42494198,41214289,43826123,38963293.125,46671300.475,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,total medical cost (US$),South Africa,burden,total_medical_cost,NA,NA
new data (hospital-based + HUS),total_medical_cost_averted,17294251.196,17221282,16415458.5,18116631.25,14975377.875,19914994.275,0.406,0.406,0.396,0.415,0.38,0.434,6,2,ZAF,mAb,total medical cost (US$),South Africa,averted burden,total_medical_cost,42440000,"42,440,000"
new data (hospital-based + HUS),admin_cost,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,admin. costs (US$),South Africa,burden,admin_cost,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp,34691006.855,34620808.5,33396995.75,35907159,31229141.1,38594524.975,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,hospitalisation costs (US$),South Africa,burden,cost_rsv_hosp,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp_averted,18226141.446,18149232,17222600.5,19165306,15541316.825,21277231.925,0.525,0.525,0.513,0.536,0.49,0.56,3,2,ZAF,MV,hospitalisation costs (US$),South Africa,averted burden,cost_rsv_hosp,34590000,"34,590,000"
new data (hospital-based + HUS),cost_rsv_outpatient,7866427.61,7827041.5,7552161,8131754.75,7052335.7,8899752.475,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,outpatient costs (US$),South Africa,burden,cost_rsv_outpatient,NA,NA
new data (hospital-based + HUS),cost_rsv_outpatient_averted,1409815.768,1338210.5,1214406.75,1516611.75,1027776.125,2236206.625,0.178,0.172,0.159,0.189,0.14,0.257,3,2,ZAF,MV,outpatient costs (US$),South Africa,averted burden,cost_rsv_outpatient,7798000,"7,798,000"
new data (hospital-based + HUS),total_medical_cost,42557434.458,42494198,41214289,43826123,38963293.125,46671300.475,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,total medical cost (US$),South Africa,burden,total_medical_cost,NA,NA
new data (hospital-based + HUS),total_medical_cost_averted,19635957.216,19545489.5,18599690.75,20606867.75,16900488.45,22724196.7,0.461,0.461,0.449,0.472,0.428,0.495,3,2,ZAF,MV,total medical cost (US$),South Africa,averted burden,total_medical_cost,42420000,"42,420,000"
