source,variable,mean,median,CI50_low,CI50_high,CI95_low,CI95_high,norm_mean,norm_median,norm_CI50_low,norm_CI50_high,norm_CI95_low,norm_CI95_high,price,source_num,country_iso,intervention,plot_variable,country_plot
new data (hospital-based + HUS),efficacy_total_num_na,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),FVP_mAb,1248447.6337,1248447.6337,1248447.6337,1248447.6337,1248447.6337,1248447.6337,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),FVP_maternal,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_cases,27407.041,27400,27016.75,27805.25,26244,28583,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_cases_0to1y,20578.8566,20574,20191,20964.25,19465.925,21689.1,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_cases_0to1y_averted,5923.1536,6023.5,4507.5,7461,1597.6,9584,0.2878422663428275,0.29232703074734157,0.2204530428677718,0.36378556731776385,0.07782117374521746,0.46594362823197616,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_cases_0to1y_disc_averted,5923.1536,6023.5,4507.5,7461,1597.6,9584,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_cases_1to5y,6828.1808,6825,6723,6931,6530.975,7137.025,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_cases_1to5y_averted,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_cases_1to5y_disc_averted,5923.1536,6023.5,4507.5,7461,1597.6,9584,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_cases_averted,5923.1536,6023.5,4507.5,7461,1597.6,9584,0.2161061406949196,0.21969526943992176,0.16529070516648917,0.2728784006399847,0.05828891627787391,0.3499804654259184,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_cases_disc_averted,5923.1536,6023.5,4507.5,7461,1597.6,9584,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_CFR,0.5852326825131257,0.5720186927864478,0.4699378486127933,0.6752447014399602,0.3362394689993919,0.943562331414872,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_comm_CFR,1.22912607696908,1.1634090927210834,0.9275881437102432,1.4635478103920574,0.6051782497612049,2.197532710628466,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_cost,261.01394662193286,260.3640545269162,250.4395299741037,270.87691734308635,233.40575507492352,291.8156878001942,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_med_att_YLD,1962.5018,1962,1922,2002,1838,2092,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_med_att_YLD_0to1y,745.3058,743,714,776,656.975,837,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_med_att_YLD_0to1y_averted,176.89940000000001,176,161,194,130,224,0.2374192835633596,0.2365583996870087,0.21777372262773723,0.2569194850708376,0.1804405525743749,0.2947247469109246,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_med_att_YLD_0to1y_disc,745.3058,743,714,776,656.975,837,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_med_att_YLD_1to5y,1217.2012,1217,1188,1245,1137,1304,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_med_att_YLD_1to5y_averted,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_med_att_YLD_1to5y_disc,1144.0612,1144,1116,1171,1068,1226.0249999999996,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_med_att_YLD_averted,176.89940000000001,176,161,194,130,224,0.09011187826818493,0.08970831040176115,0.08211836482682908,0.09832142597847976,0.06786300880021334,0.11262846692495486,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_med_att_YLD_disc,1889.3738,1889,1850,1928,1769,2016,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_prob,5.192139553819704,4.4287086,2.85384075,6.596196000000001,1.244097585,13.861602,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_SARI,27407.041,27400,27016.75,27805.25,26244,28583,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_SARI_0to1y_0to1y_0to1y,20578.8566,20574,20191,20964.25,19465.925,21689.1,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_SARI_0to1y_0to1y_0to1y_disc,27099.6042,27091,26709,27498,25936.95,28279,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_SARI_1to5y_1to5y_1to5y,6828.1808,6825,6723,6931,6530.975,7137.025,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_SARI_1to5y_1to5y_1to5y_disc,27099.6042,27091,26709,27498,25936.95,28279,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_SARI_disc,27099.6042,27091,26709,27498,25936.95,28279,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_YLD,176.7884,176,170,184,155,198,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_YLD_0to1y,132.6846,132,126,139,111.975,153,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_YLD_0to1y_averted,38.1972,38,29,48,9,65,0.28713692177706174,0.2886614991965214,0.21981785944551904,0.3636363636363637,0.072992700729927,0.4666776315789472,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_YLD_0to1y_disc,132.6846,132,126,139,111.975,153,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_YLD_0to1y_disc_averted,38.1972,38,29,48,9,65,0.28713692177706174,0.2886614991965214,0.21981785944551904,0.3636363636363637,0.072992700729927,0.4666776315789472,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_YLD_1to5y,44.1054,44,43,45,41,48,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_YLD_1to5y_averted,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_YLD_1to5y_disc,42.1152,42,41,43,39,46,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_YLD_1to5y_disc_averted,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_YLD_averted,38.1972,38,29,48,9,65,0.21545365859344565,0.21606489236304985,0.16453614257161892,0.2732029181454566,0.05388419589392643,0.351194498069498,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_YLD_disc,174.8036,174,168,182,153,196,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),hosp_YLD_disc_averted,38.1972,38,29,48,9,65,0.21790145754278276,0.21839080459770116,0.16666666666666666,0.27627779782892364,0.05454545454545454,0.35502958579881655,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),incremental_cost,3253975.7826,3231817.5,2833869,3640377.75,2225569.55,4422629.65,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),incremental_cost_0to1y,3253975.7826,3231817.5,2833869,3640377.75,2225569.55,4422629.65,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),incremental_cost_0to1y_disc,3253975.7826,3231817.5,2833869,3640377.75,2225569.55,4422629.65,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),incremental_cost_1to5y,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),incremental_cost_1to5y_disc,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),incremental_cost_disc,3253975.7826,3231817.5,2833869,3640377.75,2225569.55,4422629.65,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),incremental_cost/DALY_averted,168.72984537667801,179.54036558183856,127.2733534256108,266.4344071095295,78.56004490150161,921.3104313341548,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),incremental_cost/DALY_disc_averted,575.3808716527798,407.68053130171774,290.472743122535,603.3111383732029,180.1535274017747,2091.4375715590086,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),intervention_cost,6554350,6554350,6554350,6554350,6554350,6554350,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),intervention_cost_0to1y,6554350,6554350,6554350,6554350,6554350,6554350,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),intervention_cost_0to1y_disc,6554350,6554350,6554350,6554350,6554350,6554350,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),intervention_cost_1to5y,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),intervention_cost_1to5y_disc,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),intervention_cost_disc,6554350,6554350,6554350,6554350,6554350,6554350,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),med_att_ARI,1094865.5154,1095159.5,1082568,1107046,1059128.925,1130127.6749999998,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),med_att_ARI_0to1y_0to1y,373829.2336,373531,365228.25,382167,350099.85,398580.075,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),med_att_ARI_0to1y_0to1y_disc,1051150.7588,1051407.5,1039220.5,1063035.5,1016498.925,1085719.25,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),med_att_ARI_1to5y_1to5y,721036.2608,720525,712050.75,729971,695147.8,746879.125,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),med_att_ARI_1to5y_1to5y_disc,1051150.7588,1051407.5,1039220.5,1063035.5,1016498.925,1085719.25,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),med_att_ARI_disc,1051150.7588,1051407.5,1039220.5,1063035.5,1016498.925,1085719.25,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),moderate_LRTI_DALY,0.0531048824573507,0.05234202192802378,0.04572275226142683,0.05955450897479619,0.03449939257713692,0.07546226641975022,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_cases,2382137.9782,2382291.5,2363610.5,2400570.25,2328837.5,2435474.875,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_cases_0to1y,848249.2194,848273,835593.5,860754.25,812385.6000000001,884198.4500000001,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_cases_0to1y_averted,206774.1574,206999.5,197749.5,215977.5,179836.75,232318.225,0.2437840550888748,0.24445391257966756,0.23363675751064936,0.2542856299502323,0.21322599034731785,0.27265523303539957,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_cases_0to1y_disc_averted,206774.1574,206999.5,197749.5,215977.5,179836.75,232318.225,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_cases_1to5y,1533888.7486,1534179,1520509.5,1547023.5,1494624.6,1572614.4,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_cases_1to5y_averted,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_cases_1to5y_disc_averted,206774.1574,206999.5,197749.5,215977.5,179836.75,232318.225,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_cases_averted,206774.1574,206999.5,197749.5,215977.5,179836.75,232318.225,0.0868013068103321,0.08691804307175811,0.08314208638949266,0.09064639928493042,0.07559261470596108,0.0973079436026162,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_cases_disc_averted,206774.1574,206999.5,197749.5,215977.5,179836.75,232318.225,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_SARI,84529.0956,84508.5,83265.75,85773,81045.975,88094.525,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_SARI_0to1y_0to1y_0to1y,63467.3484,63421.5,62247,64676.25,60093.975,66932.05,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_SARI_0to1y_0to1y_0to1y_disc,83581.0168,83560,82320.75,84820.25,80106.925,87131.125,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_SARI_1to5y_1to5y_1to5y,21061.7388,21053.5,20732,21391,20114,22023.075,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_SARI_1to5y_1to5y_1to5y_disc,83581.0168,83560,82320.75,84820.25,80106.925,87131.125,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_SARI_disc,83581.0168,83560,82320.75,84820.25,80106.925,87131.125,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_YLD,2507.1604,2505,2455,2556,2357,2665.0249999999996,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_YLD_0to1y,1082.828,1080,1042,1124,965,1204,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_YLD_0to1y_averted,270.0716,271,236,305,174,362,0.2493966717378023,0.25,0.2197495220631267,0.2806678779444358,0.16415958612641077,0.32849559242934917,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_YLD_0to1y_disc,1082.828,1080,1042,1124,965,1204,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_YLD_0to1y_disc_averted,270.0716,271,236,305,174,362,0.2493966717378023,0.25,0.2197495220631267,0.2806678779444358,0.16415958612641077,0.32849559242934917,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_YLD_1to5y,1424.3316,1423,1392,1456,1333,1520,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_YLD_1to5y_averted,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_YLD_1to5y_disc,1340.1122,1339,1309,1370,1253.975,1430,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_YLD_1to5y_disc_averted,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_YLD_averted,270.0716,271,236,305,174,362,0.10768543127232565,0.107938955587375,0.09448057312062802,0.12156052822387806,0.07034222190681487,0.14361364575664817,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_YLD_disc,2422.9502,2421,2372,2470,2276,2577,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_hosp_YLD_disc_averted,270.0716,271,236,305,174,362,0.1114254231308556,0.11166580411850774,0.097799511002445,0.1257255391381815,0.07276214445354019,0.14855111812034902,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_med_att_ARI,1202743.3718,1202518.5,1189189.75,1216165.5,1164637.25,1241360.15,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_med_att_ARI_0to1y_0to1y_0to1y,410952.6276,410845.5,401777.75,419956,384585.475,438296.475,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_med_att_ARI_0to1y_0to1y_0to1y_disc,1154772.0406,1154532.5,1141694.75,1167594.25,1118042.225,1192382.025,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_med_att_ARI_1to5y_1to5y_1to5y,791790.7418,791846,782342.75,801697.5,763235.05,820056.7,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_med_att_ARI_1to5y_1to5y_1to5y_disc,1154772.0406,1154532.5,1141694.75,1167594.25,1118042.225,1192382.025,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
new data (hospital-based + HUS),non_med_att_ARI_disc,1154772.0406,1154532.5,1141694.75,1167594.25,1118042.225,1192382.025,NA,NA,NA,NA,NA,NA,5,NA,KEN,mAb,NA,Kenya
