source,variable,price,source_num,country_iso,intervention,country_plot,vec,price_interv,orig_burden_round,money_unit,mean,median,CI50_low,CI50_high,CI95_low,CI95_high
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY disc averted (thousand US$),20,0.2,KEN,mAb,Kenya,1954,20$ (mAb),2k,USD,2.451,1.954,1.22,3.137,0.492,7.278
projection ([Li 2020] from [Shi 2017] meta-analysis),total medical cost averted (million US$),20,0.2,KEN,mAb,Kenya,1064000,20$ (mAb),1.1m,million USD,1.247,1.064,0.707,1.559,0.314,3.257
new data (hospital-based + HUS),incremental cost (million US$),20,2,KEN,mAb,Kenya,20560000,20$ (mAb),20.6m,million USD,20.551,20.558,20.425,20.682,20.163,20.91
new data (hospital-based + HUS),total DALY averted (thousand US$),20,2,KEN,mAb,Kenya,43290,20$ (mAb),43.3k,USD,43.415,43.291,41.321,45.413,37.788,49.74
new data (hospital-based + HUS),total DALY disc averted (thousand US$),20,2,KEN,mAb,Kenya,18880,20$ (mAb),18.9k,USD,18.932,18.878,18.03,19.792,16.506,21.653
new data (hospital-based + HUS),total medical cost averted (million US$),20,2,KEN,mAb,Kenya,5660000,20$ (mAb),5.7m,million USD,5.666,5.66,5.535,5.792,5.307,6.055
projection ([Li 2020] from [Shi 2017] meta-analysis),incremental cost (million US$),60,0.2,KEN,mAb,Kenya,77590000,60$ (mAb),77.6m,million USD,77.406,77.588,77.093,77.945,75.395,78.338
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY averted (thousand US$),60,0.2,KEN,mAb,Kenya,4474,60$ (mAb),4.5k,USD,5.642,4.474,2.772,7.244,1.088,16.916
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY disc averted (thousand US$),60,0.2,KEN,mAb,Kenya,1954,60$ (mAb),2k,USD,2.451,1.954,1.22,3.137,0.492,7.278
projection ([Li 2020] from [Shi 2017] meta-analysis),total medical cost averted (million US$),60,0.2,KEN,mAb,Kenya,1064000,60$ (mAb),1.1m,million USD,1.247,1.064,0.707,1.559,0.314,3.257
new data (hospital-based + HUS),incremental cost (million US$),60,2,KEN,mAb,Kenya,72990000,60$ (mAb),73m,million USD,72.986,72.993,72.86,73.117,72.598,73.345
new data (hospital-based + HUS),total DALY averted (thousand US$),60,2,KEN,mAb,Kenya,43290,60$ (mAb),43.3k,USD,43.415,43.291,41.321,45.413,37.788,49.74
new data (hospital-based + HUS),total DALY disc averted (thousand US$),60,2,KEN,mAb,Kenya,18880,60$ (mAb),18.9k,USD,18.932,18.878,18.03,19.792,16.506,21.653
new data (hospital-based + HUS),total medical cost averted (million US$),60,2,KEN,mAb,Kenya,5660000,60$ (mAb),5.7m,million USD,5.666,5.66,5.535,5.792,5.307,6.055
projection ([Li 2020] from [Shi 2017] meta-analysis),incremental cost (million US$),3,0.2,KEN,MV,Kenya,3614000,3$ (MV),3.6m,million USD,3.537,3.614,3.416,3.757,2.725,3.905
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY averted (thousand US$),3,0.2,KEN,MV,Kenya,1890,3$ (MV),1.9k,USD,2.427,1.89,1.15,3.101,0.444,7.422
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY disc averted (thousand US$),3,0.2,KEN,MV,Kenya,826,3$ (MV),0.8k,USD,1.057,0.826,0.506,1.35,0.203,3.206
projection ([Li 2020] from [Shi 2017] meta-analysis),total medical cost averted (million US$),3,0.2,KEN,MV,Kenya,408900,3$ (MV),0.4m,million USD,0.486,0.409,0.267,0.608,0.118,1.299
new data (hospital-based + HUS),incremental cost (million US$),3,2,KEN,MV,Kenya,-1671000,3$ (MV),-1.7m,million USD,-1.679,-1.671,-1.818,-1.535,-2.112,-1.288
new data (hospital-based + HUS),total DALY averted (thousand US$),3,2,KEN,MV,Kenya,67540,3$ (MV),67.5k,USD,67.689,67.543,64.722,70.501,59.732,76.363
new data (hospital-based + HUS),total DALY disc averted (thousand US$),3,2,KEN,MV,Kenya,29240,3$ (MV),29.2k,USD,29.3,29.237,28.026,30.511,25.881,33.04
new data (hospital-based + HUS),total medical cost averted (million US$),3,2,KEN,MV,Kenya,5694000,3$ (MV),5.7m,million USD,5.702,5.694,5.559,5.841,5.311,6.135
projection ([Li 2020] from [Shi 2017] meta-analysis),incremental cost (million US$),10,0.2,KEN,MV,Kenya,13000000,10$ (MV),13m,million USD,12.924,13.002,12.803,13.144,12.112,13.292
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY averted (thousand US$),10,0.2,KEN,MV,Kenya,1890,10$ (MV),1.9k,USD,2.427,1.89,1.15,3.101,0.444,7.422
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY disc averted (thousand US$),10,0.2,KEN,MV,Kenya,826,10$ (MV),0.8k,USD,1.057,0.826,0.506,1.35,0.203,3.206
projection ([Li 2020] from [Shi 2017] meta-analysis),total medical cost averted (million US$),10,0.2,KEN,MV,Kenya,408900,10$ (MV),0.4m,million USD,0.486,0.409,0.267,0.608,0.118,1.299
new data (hospital-based + HUS),incremental cost (million US$),10,2,KEN,MV,Kenya,7717000,10$ (MV),7.7m,million USD,7.708,7.717,7.569,7.852,7.275,8.1
new data (hospital-based + HUS),total DALY averted (thousand US$),10,2,KEN,MV,Kenya,67540,10$ (MV),67.5k,USD,67.689,67.543,64.722,70.501,59.732,76.363
new data (hospital-based + HUS),total DALY disc averted (thousand US$),10,2,KEN,MV,Kenya,29240,10$ (MV),29.2k,USD,29.3,29.237,28.026,30.511,25.881,33.04
new data (hospital-based + HUS),total medical cost averted (million US$),10,2,KEN,MV,Kenya,5694000,10$ (MV),5.7m,million USD,5.702,5.694,5.559,5.841,5.311,6.135
projection ([Li 2020] from [Shi 2017] meta-analysis),incremental cost (million US$),30,0.2,KEN,MV,Kenya,39820000,30$ (MV),39.8m,million USD,39.745,39.822,39.624,39.965,38.933,40.113
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY averted (thousand US$),30,0.2,KEN,MV,Kenya,1890,30$ (MV),1.9k,USD,2.427,1.89,1.15,3.101,0.444,7.422
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY disc averted (thousand US$),30,0.2,KEN,MV,Kenya,826,30$ (MV),0.8k,USD,1.057,0.826,0.506,1.35,0.203,3.206
projection ([Li 2020] from [Shi 2017] meta-analysis),total medical cost averted (million US$),30,0.2,KEN,MV,Kenya,408900,30$ (MV),0.4m,million USD,0.486,0.409,0.267,0.608,0.118,1.299
new data (hospital-based + HUS),incremental cost (million US$),30,2,KEN,MV,Kenya,34540000,30$ (MV),34.5m,million USD,34.529,34.537,34.39,34.673,34.096,34.921
new data (hospital-based + HUS),total DALY averted (thousand US$),30,2,KEN,MV,Kenya,67540,30$ (MV),67.5k,USD,67.689,67.543,64.722,70.501,59.732,76.363
new data (hospital-based + HUS),total DALY disc averted (thousand US$),30,2,KEN,MV,Kenya,29240,30$ (MV),29.2k,USD,29.3,29.237,28.026,30.511,25.881,33.04
new data (hospital-based + HUS),total medical cost averted (million US$),30,2,KEN,MV,Kenya,5694000,30$ (MV),5.7m,million USD,5.702,5.694,5.559,5.841,5.311,6.135
projection ([Li 2020] from [Shi 2017] meta-analysis),incremental cost (million US$),6,0.2,ZAF,mAb,South Africa,2556000,6$ (mAb),2.6m,million USD,2.153,2.556,1.169,3.575,-2.809,4.974
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY averted (thousand US$),6,0.2,ZAF,mAb,South Africa,3381,6$ (mAb),3.4k,USD,4.263,3.381,2.095,5.47,0.823,12.772
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY disc averted (thousand US$),6,0.2,ZAF,mAb,South Africa,1542,6$ (mAb),1.5k,USD,1.933,1.542,0.962,2.474,0.389,5.738
projection ([Li 2020] from [Shi 2017] meta-analysis),total medical cost averted (million US$),6,0.2,ZAF,mAb,South Africa,3891000,6$ (mAb),3.9m,million USD,4.294,3.891,2.872,5.278,1.473,9.257
new data (hospital-based + HUS),incremental cost (million US$),6,2,ZAF,mAb,South Africa,-10770000,6$ (mAb),-10.8m,million USD,-10.847,-10.774,-11.67,-9.968,-13.468,-8.528
new data (hospital-based + HUS),total DALY averted (thousand US$),6,2,ZAF,mAb,South Africa,17970,6$ (mAb),18k,USD,17.994,17.966,17.403,18.554,16.427,19.724
new data (hospital-based + HUS),total DALY disc averted (thousand US$),6,2,ZAF,mAb,South Africa,8326,6$ (mAb),8.3k,USD,8.338,8.326,8.065,8.59,7.625,9.119
new data (hospital-based + HUS),total medical cost averted (million US$),6,2,ZAF,mAb,South Africa,17220000,6$ (mAb),17.2m,million USD,17.294,17.221,16.415,18.117,14.975,19.915
projection ([Li 2020] from [Shi 2017] meta-analysis),incremental cost (million US$),20,0.2,ZAF,mAb,South Africa,17600000,20$ (mAb),17.6m,million USD,17.196,17.599,16.212,18.619,12.234,20.017
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY averted (thousand US$),20,0.2,ZAF,mAb,South Africa,3381,20$ (mAb),3.4k,USD,4.263,3.381,2.095,5.47,0.823,12.772
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY disc averted (thousand US$),20,0.2,ZAF,mAb,South Africa,1542,20$ (mAb),1.5k,USD,1.933,1.542,0.962,2.474,0.389,5.738
projection ([Li 2020] from [Shi 2017] meta-analysis),total medical cost averted (million US$),20,0.2,ZAF,mAb,South Africa,3891000,20$ (mAb),3.9m,million USD,4.294,3.891,2.872,5.278,1.473,9.257
new data (hospital-based + HUS),incremental cost (million US$),20,2,ZAF,mAb,South Africa,4269000,20$ (mAb),4.3m,million USD,4.196,4.269,3.374,5.075,1.575,6.515
new data (hospital-based + HUS),total DALY averted (thousand US$),20,2,ZAF,mAb,South Africa,17970,20$ (mAb),18k,USD,17.994,17.966,17.403,18.554,16.427,19.724
new data (hospital-based + HUS),total DALY disc averted (thousand US$),20,2,ZAF,mAb,South Africa,8326,20$ (mAb),8.3k,USD,8.338,8.326,8.065,8.59,7.625,9.119
new data (hospital-based + HUS),total medical cost averted (million US$),20,2,ZAF,mAb,South Africa,17220000,20$ (mAb),17.2m,million USD,17.294,17.221,16.415,18.117,14.975,19.915
projection ([Li 2020] from [Shi 2017] meta-analysis),incremental cost (million US$),60,0.2,ZAF,mAb,South Africa,60580000,60$ (mAb),60.6m,million USD,60.177,60.58,59.193,61.6,55.215,62.998
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY averted (thousand US$),60,0.2,ZAF,mAb,South Africa,3381,60$ (mAb),3.4k,USD,4.263,3.381,2.095,5.47,0.823,12.772
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY disc averted (thousand US$),60,0.2,ZAF,mAb,South Africa,1542,60$ (mAb),1.5k,USD,1.933,1.542,0.962,2.474,0.389,5.738
projection ([Li 2020] from [Shi 2017] meta-analysis),total medical cost averted (million US$),60,0.2,ZAF,mAb,South Africa,3891000,60$ (mAb),3.9m,million USD,4.294,3.891,2.872,5.278,1.473,9.257
new data (hospital-based + HUS),incremental cost (million US$),60,2,ZAF,mAb,South Africa,47250000,60$ (mAb),47.3m,million USD,47.177,47.25,46.355,48.056,44.556,49.496
new data (hospital-based + HUS),total DALY averted (thousand US$),60,2,ZAF,mAb,South Africa,17970,60$ (mAb),18k,USD,17.994,17.966,17.403,18.554,16.427,19.724
new data (hospital-based + HUS),total DALY disc averted (thousand US$),60,2,ZAF,mAb,South Africa,8326,60$ (mAb),8.3k,USD,8.338,8.326,8.065,8.59,7.625,9.119
new data (hospital-based + HUS),total medical cost averted (million US$),60,2,ZAF,mAb,South Africa,17220000,60$ (mAb),17.2m,million USD,17.294,17.221,16.415,18.117,14.975,19.915
projection ([Li 2020] from [Shi 2017] meta-analysis),incremental cost (million US$),3,0.2,ZAF,MV,South Africa,1791000,3$ (MV),1.8m,million USD,1.606,1.791,1.213,2.197,-0.469,2.736
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY averted (thousand US$),3,0.2,ZAF,MV,South Africa,1428,3$ (MV),1.4k,USD,1.834,1.428,0.869,2.344,0.336,5.607
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY disc averted (thousand US$),3,0.2,ZAF,MV,South Africa,651,3$ (MV),0.7k,USD,0.834,0.651,0.4,1.065,0.16,2.528
projection ([Li 2020] from [Shi 2017] meta-analysis),total medical cost averted (million US$),3,0.2,ZAF,MV,South Africa,1489000,3$ (MV),1.5m,million USD,1.675,1.489,1.083,2.068,0.545,3.749
new data (hospital-based + HUS),incremental cost (million US$),3,2,ZAF,MV,South Africa,-16260000,3$ (MV),-16.3m,million USD,-16.355,-16.265,-17.326,-15.319,-19.444,-13.62
new data (hospital-based + HUS),total DALY averted (thousand US$),3,2,ZAF,MV,South Africa,25480,3$ (MV),25.5k,USD,25.511,25.483,24.746,26.245,23.469,27.724
new data (hospital-based + HUS),total DALY disc averted (thousand US$),3,2,ZAF,MV,South Africa,11700,3$ (MV),11.7k,USD,11.711,11.701,11.361,12.048,10.786,12.698
new data (hospital-based + HUS),total medical cost averted (million US$),3,2,ZAF,MV,South Africa,19550000,3$ (MV),19.5m,million USD,19.636,19.545,18.6,20.607,16.9,22.724
projection ([Li 2020] from [Shi 2017] meta-analysis),incremental cost (million US$),10,0.2,ZAF,MV,South Africa,9446000,10$ (MV),9.4m,million USD,9.261,9.446,8.867,9.852,7.186,10.391
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY averted (thousand US$),10,0.2,ZAF,MV,South Africa,1428,10$ (MV),1.4k,USD,1.834,1.428,0.869,2.344,0.336,5.607
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY disc averted (thousand US$),10,0.2,ZAF,MV,South Africa,651,10$ (MV),0.7k,USD,0.834,0.651,0.4,1.065,0.16,2.528
projection ([Li 2020] from [Shi 2017] meta-analysis),total medical cost averted (million US$),10,0.2,ZAF,MV,South Africa,1489000,10$ (MV),1.5m,million USD,1.675,1.489,1.083,2.068,0.545,3.749
new data (hospital-based + HUS),incremental cost (million US$),10,2,ZAF,MV,South Africa,-8610000,10$ (MV),-8.6m,million USD,-8.7,-8.61,-9.671,-7.664,-11.789,-5.965
new data (hospital-based + HUS),total DALY averted (thousand US$),10,2,ZAF,MV,South Africa,25480,10$ (MV),25.5k,USD,25.511,25.483,24.746,26.245,23.469,27.724
new data (hospital-based + HUS),total DALY disc averted (thousand US$),10,2,ZAF,MV,South Africa,11700,10$ (MV),11.7k,USD,11.711,11.701,11.361,12.048,10.786,12.698
new data (hospital-based + HUS),total medical cost averted (million US$),10,2,ZAF,MV,South Africa,19550000,10$ (MV),19.5m,million USD,19.636,19.545,18.6,20.607,16.9,22.724
projection ([Li 2020] from [Shi 2017] meta-analysis),incremental cost (million US$),30,0.2,ZAF,MV,South Africa,31320000,30$ (MV),31.3m,million USD,31.132,31.317,30.738,31.723,29.057,32.262
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY averted (thousand US$),30,0.2,ZAF,MV,South Africa,1428,30$ (MV),1.4k,USD,1.834,1.428,0.869,2.344,0.336,5.607
projection ([Li 2020] from [Shi 2017] meta-analysis),total DALY disc averted (thousand US$),30,0.2,ZAF,MV,South Africa,651,30$ (MV),0.7k,USD,0.834,0.651,0.4,1.065,0.16,2.528
projection ([Li 2020] from [Shi 2017] meta-analysis),total medical cost averted (million US$),30,0.2,ZAF,MV,South Africa,1489000,30$ (MV),1.5m,million USD,1.675,1.489,1.083,2.068,0.545,3.749
new data (hospital-based + HUS),incremental cost (million US$),30,2,ZAF,MV,South Africa,13260000,30$ (MV),13.3m,million USD,13.171,13.261,12.2,14.207,10.082,15.906
new data (hospital-based + HUS),total DALY averted (thousand US$),30,2,ZAF,MV,South Africa,25480,30$ (MV),25.5k,USD,25.511,25.483,24.746,26.245,23.469,27.724
new data (hospital-based + HUS),total DALY disc averted (thousand US$),30,2,ZAF,MV,South Africa,11700,30$ (MV),11.7k,USD,11.711,11.701,11.361,12.048,10.786,12.698
new data (hospital-based + HUS),total medical cost averted (million US$),30,2,ZAF,MV,South Africa,19550000,30$ (MV),19.5m,million USD,19.636,19.545,18.6,20.607,16.9,22.724
