source,variable,mean,median,CI50_low,CI50_high,CI95_low,CI95_high,norm_mean,norm_median,norm_CI50_low,norm_CI50_high,norm_CI95_low,norm_CI95_high,price,source_num,country_iso,intervention,plot_variable,country_plot,burden_interv,vartype,vec,orig_burden_round
new data (hospital-based + HUS),total_YLL,138263.6682,138049.5,133562.5,142827.5,124837.5,152464.175,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,total YLL,Kenya,burden,total_YLL,NA,NA
new data (hospital-based + HUS),total_YLL_averted,14788.745,14664,13421,15994,11283.925,18958.349999999995,0.10687131598539516,0.10621240884877245,0.09856815910662436,0.11468142697591552,0.08405662551236526,0.1326322937204258,3,2,KEN,MV,total YLL,Kenya,averted burden,total_YLL,138100,",138,100"
new data (hospital-based + HUS),hosp_med_att_YLD,600.5904,598,580,619,547,665,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,YLD medically attended cases,South Africa,burden,hosp_med_att_YLD,NA,NA
new data (hospital-based + HUS),hosp_med_att_YLD_averted,206.86126817447496,204,193,218,175,255,0.3438761979559458,0.34180298542794807,0.3297634791942192,0.35515548281505727,0.30972417858345835,0.3910376248587049,6,2,ZAF,mAb,YLD medically attended cases,South Africa,averted burden,hosp_med_att_YLD,597,597
new data (hospital-based + HUS),hosp_YLD,267.8916,266,256,279,237,305,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,YLD hospitalised cases,South Africa,burden,hosp_YLD,NA,NA
new data (hospital-based + HUS),hosp_YLD_averted,147.65327140549272,147,138,156,125,175,0.550485521354582,0.5503597122302158,0.5381526104417671,0.562753036437247,0.516260162601626,0.5850340136054422,6,2,ZAF,mAb,YLD hospitalised cases,South Africa,averted burden,hosp_YLD,267,267
new data (hospital-based + HUS),non_hosp_YLD,1472.3396,1466,1412,1525,1318,1666,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,YLD non-hospitalised cases,South Africa,burden,non_hosp_YLD,NA,NA
new data (hospital-based + HUS),non_hosp_YLD_averted,375.12479806138936,365,340,397,301,511,0.2539992173399579,0.25,0.23751783166904422,0.2657303836060313,0.2168937722721873,0.31805320407954285,6,2,ZAF,mAb,YLD non-hospitalised cases,South Africa,averted burden,non_hosp_YLD,1460,1460
new data (hospital-based + HUS),total_DALY,41896.7884,41849,40902.75,42855.5,39252.675,44742.275,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,total DALY,South Africa,burden,total_DALY,NA,NA
new data (hospital-based + HUS),total_DALY_averted,23275.671445880453,23250.5,22554.75,23964.25,21315.325,25436,0.5554093618547031,0.5553312556528789,0.5488091178800708,0.5617755373795994,0.5369447063794619,0.5744627866310603,6,2,ZAF,mAb,total DALY,South Africa,averted burden,total_DALY,41870,"41,870"
new data (hospital-based + HUS),total_YLD,2072.9394,2068,2004,2134,1890,2289,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,total YLD,South Africa,burden,total_YLD,NA,NA
new data (hospital-based + HUS),total_YLD_averted,522.7845315024233,514,484,550,437,665,0.2517493475116316,0.2489959677419355,0.23864734299516907,0.261851159008082,0.22085821672465666,0.29871212622486354,6,2,ZAF,mAb,total YLD,South Africa,averted burden,total_YLD,2064,2064
new data (hospital-based + HUS),total_YLL,39823.8538,39771.5,38831,40761,37198,42659.075,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,total YLL,South Africa,burden,total_YLL,NA,NA
new data (hospital-based + HUS),total_YLL_averted,22752.883077544426,22725,22036.75,23448,20807.1,24929,0.5712046995592113,0.5711487460046472,0.5645218984285695,0.5776621265009321,0.5522114814692376,0.5904888422215111,6,2,ZAF,mAb,total YLL,South Africa,averted burden,total_YLL,39790,"39,790"
new data (hospital-based + HUS),hosp_med_att_YLD,600.5904,598,580,619,547,665,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,YLD medically attended cases,South Africa,burden,hosp_med_att_YLD,NA,NA
new data (hospital-based + HUS),hosp_med_att_YLD_averted,68.3634,67,61,74,52,98,0.11342867831498017,0.11149237216310387,0.1035470958950775,0.1205848373701304,0.09120729993156892,0.14986145175773657,3,2,ZAF,MV,YLD medically attended cases,South Africa,averted burden,hosp_med_att_YLD,601,601
new data (hospital-based + HUS),hosp_YLD,267.8916,266,256,279,237,305,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,YLD hospitalised cases,South Africa,burden,hosp_YLD,NA,NA
new data (hospital-based + HUS),hosp_YLD_averted,52.3902,52,47,57,40,67,0.19502761597474758,0.19413919413919414,0.1825726141078838,0.20677966101694914,0.16342412451361868,0.2292380660954712,3,2,ZAF,MV,YLD hospitalised cases,South Africa,averted burden,hosp_YLD,268,268
new data (hospital-based + HUS),non_hosp_YLD,1472.3396,1466,1412,1525,1318,1666,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,YLD non-hospitalised cases,South Africa,burden,non_hosp_YLD,NA,NA
new data (hospital-based + HUS),non_hosp_YLD_averted,114.131,107,96,123,79,197,0.07698165710317645,0.07311748542748686,0.06630944407233758,0.08242123782913756,0.05627988317095239,0.12339747176680078,3,2,ZAF,MV,YLD non-hospitalised cases,South Africa,averted burden,non_hosp_YLD,1463,1463
new data (hospital-based + HUS),total_DALY,41896.7884,41849,40902.75,42855.5,39252.675,44742.275,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,total DALY,South Africa,burden,total_DALY,NA,NA
new data (hospital-based + HUS),total_DALY_averted,8446.8848,8416,7882.75,8947,7018.9749999999995,10127.199999999997,0.2014206749332959,0.20106688685155708,0.190606416327695,0.21110765301705517,0.1734318519529308,0.2326516467394819,3,2,ZAF,MV,total DALY,South Africa,averted burden,total_DALY,41860,"41,860"
new data (hospital-based + HUS),total_YLD,2072.9394,2068,2004,2134,1890,2289,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,total YLD,South Africa,burden,total_YLD,NA,NA
new data (hospital-based + HUS),total_YLD_averted,166.5202,160,146,179,124,251,0.080027328924363,0.07776643972050445,0.07163187855787476,0.08524911957080951,0.06238062518876473,0.1132304304133378,3,2,ZAF,MV,total YLD,South Africa,averted burden,total_YLD,2057,2057
new data (hospital-based + HUS),total_YLL,39823.8538,39771.5,38831,40761,37198,42659.075,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,total YLL,South Africa,burden,total_YLL,NA,NA
new data (hospital-based + HUS),total_YLL_averted,8280.3564,8246,7715,8781,6847.975,9967.025,0.20772073591021553,0.20747949710517502,0.1963959691019053,0.2179991573658591,0.17840619500982752,0.24031090153988482,3,2,ZAF,MV,total YLL,South Africa,averted burden,total_YLL,39740,"39,740"
new data (hospital-based + HUS),hosp_cases,27404.037,27400.5,26990.75,27810.25,26229,28610.025,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,hospitalised cases,Kenya,burden,hosp_cases,NA,NA
new data (hospital-based + HUS),hosp_cases_averted,12415.322,12415,12142,12676.25,11654.775,13201.575,0.453,0.453,0.449,0.457,0.442,0.464,6,2,KEN,mAb,hospitalised cases,Kenya,averted burden,hosp_cases,27410,"27,410"
new data (hospital-based + HUS),hosp_SARI,27404.037,27400.5,26990.75,27810.25,26229,28610.025,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,hospitalised SARI,Kenya,burden,hosp_SARI,NA,NA
new data (hospital-based + HUS),non_hosp_cases,2381479.311,2381406,2363073,2399901.75,2330783.7,2434680.475,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,non-hospitalised cases,Kenya,burden,non_hosp_cases,NA,NA
new data (hospital-based + HUS),non_hosp_cases_averted,285942.486,285873,282092.75,289891,274813.425,297366.2,0.12,0.12,0.119,0.121,0.116,0.124,6,2,KEN,mAb,non-hospitalised cases,Kenya,averted burden,non_hosp_cases,2381000,"2,381,000"
new data (hospital-based + HUS),non_hosp_SARI,84560.657,84531,83331.75,85753.5,80984.8,88166.025,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,non-hospitalised SARI,Kenya,burden,non_hosp_SARI,NA,NA
new data (hospital-based + HUS),rsv_deaths,2065.301,2062,1995,2133.25,1865,2277.025,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,deaths,Kenya,burden,rsv_deaths,NA,NA
new data (hospital-based + HUS),rsv_deaths_averted,852.441,850,812,891,742,970,0.413,0.412,0.404,0.421,0.388,0.438,6,2,KEN,mAb,deaths,Kenya,averted burden,rsv_deaths,2061,2061
new data (hospital-based + HUS),hosp_cases,27404.037,27400.5,26990.75,27810.25,26229,28610.025,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,hospitalised cases,Kenya,burden,hosp_cases,NA,NA
new data (hospital-based + HUS),hosp_cases_averted,4185.501,4182,4060,4310,3838,4549,0.153,0.153,0.15,0.156,0.144,0.162,3,2,KEN,MV,hospitalised cases,Kenya,averted burden,hosp_cases,27400,"27,400"
new data (hospital-based + HUS),hosp_SARI,27404.037,27400.5,26990.75,27810.25,26229,28610.025,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,hospitalised SARI,Kenya,burden,hosp_SARI,NA,NA
new data (hospital-based + HUS),non_hosp_cases,2381479.311,2381406,2363073,2399901.75,2330783.7,2434680.475,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,non-hospitalised cases,Kenya,burden,non_hosp_cases,NA,NA
new data (hospital-based + HUS),non_hosp_cases_averted,50430.594,50395,49502.75,51330.25,47868.975,53054.175,0.021,0.021,0.021,0.022,0.02,0.022,3,2,KEN,MV,non-hospitalised cases,Kenya,averted burden,non_hosp_cases,2381000,"2,381,000"
new data (hospital-based + HUS),non_hosp_SARI,84560.657,84531,83331.75,85753.5,80984.8,88166.025,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,non-hospitalised SARI,Kenya,burden,non_hosp_SARI,NA,NA
new data (hospital-based + HUS),rsv_deaths,2065.301,2062,1995,2133.25,1865,2277.025,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,deaths,Kenya,burden,rsv_deaths,NA,NA
new data (hospital-based + HUS),rsv_deaths_averted,222.076,220,202,240,169,285,0.107,0.107,0.099,0.115,0.085,0.133,3,2,KEN,MV,deaths,Kenya,averted burden,rsv_deaths,2061,2061
new data (hospital-based + HUS),hosp_cases,41634.712,41639,40647,42584,38922.95,44409.175,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,hospitalised cases,South Africa,burden,hosp_cases,NA,NA
new data (hospital-based + HUS),hosp_cases_averted,22989.981,22970,22295.75,23651,21081.55,25036,0.552,0.552,0.545,0.558,0.533,0.572,6,2,ZAF,mAb,hospitalised cases,South Africa,averted burden,hosp_cases,41600,"41,600"
new data (hospital-based + HUS),hosp_SARI,41634.712,41639,40647,42584,38922.95,44409.175,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,hospitalised SARI,South Africa,burden,hosp_SARI,NA,NA
new data (hospital-based + HUS),non_hosp_cases,964084.7,959807.5,932824,990323,885277.975,1069153.25,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,non-hospitalised cases,South Africa,burden,non_hosp_cases,NA,NA
new data (hospital-based + HUS),non_hosp_cases_averted,179592.557,172675.5,159980.75,190862.75,141560.1,259828.275,0.185,0.181,0.17,0.195,0.155,0.247,6,2,ZAF,mAb,non-hospitalised cases,South Africa,averted burden,non_hosp_cases,956300,",956,300"
new data (hospital-based + HUS),non_hosp_SARI,49449.063,49428.5,47707.5,51133.5,44492.95,54440.325,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,non-hospitalised SARI,South Africa,burden,non_hosp_SARI,NA,NA
new data (hospital-based + HUS),rsv_deaths,635.367,635,620,650,593,680.025,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,deaths,South Africa,burden,rsv_deaths,NA,NA
new data (hospital-based + HUS),rsv_deaths_averted,363.021,363,352,374,332,398,0.571,0.571,0.565,0.578,0.552,0.59,6,2,ZAF,mAb,deaths,South Africa,averted burden,rsv_deaths,636,636
new data (hospital-based + HUS),hosp_cases,41634.712,41639,40647,42584,38922.95,44409.175,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,hospitalised cases,South Africa,burden,hosp_cases,NA,NA
new data (hospital-based + HUS),hosp_cases_averted,8176.995,8160,7786.75,8549,7094.9,9332.2,0.196,0.196,0.189,0.203,0.178,0.217,3,2,ZAF,MV,hospitalised cases,South Africa,averted burden,hosp_cases,41630,"41,630"
new data (hospital-based + HUS),hosp_SARI,41634.712,41639,40647,42584,38922.95,44409.175,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,hospitalised SARI,South Africa,burden,hosp_SARI,NA,NA
new data (hospital-based + HUS),non_hosp_cases,964084.7,959807.5,932824,990323,885277.975,1069153.25,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,non-hospitalised cases,South Africa,burden,non_hosp_cases,NA,NA
new data (hospital-based + HUS),non_hosp_cases_averted,49820.625,44506.5,38635,54665.75,31956.175,98135.2,0.051,0.046,0.041,0.056,0.035,0.094,3,2,ZAF,MV,non-hospitalised cases,South Africa,averted burden,non_hosp_cases,957400,",957,400"
new data (hospital-based + HUS),non_hosp_SARI,49449.063,49428.5,47707.5,51133.5,44492.95,54440.325,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,non-hospitalised SARI,South Africa,burden,non_hosp_SARI,NA,NA
new data (hospital-based + HUS),rsv_deaths,635.367,635,620,650,593,680.025,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,deaths,South Africa,burden,rsv_deaths,NA,NA
new data (hospital-based + HUS),rsv_deaths_averted,132.384,132,123,140,109,159,0.208,0.208,0.197,0.219,0.179,0.241,3,2,ZAF,MV,deaths,South Africa,averted burden,rsv_deaths,635,635
new data (hospital-based + HUS),admin_cost,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,admin. costs (US$),Kenya,burden,admin_cost,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp,5510545.585,5501548.5,5214558.75,5794319.75,4711048.1,6364989.825,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,hospitalisation costs (US$),Kenya,burden,cost_rsv_hosp,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp_averted,2497003.486,2494145,2356560,2633135,2122600.275,2895014.075,0.453,0.453,0.449,0.457,0.442,0.464,6,2,KEN,mAb,hospitalisation costs (US$),Kenya,averted burden,cost_rsv_hosp,5506000,"5,506,000"
new data (hospital-based + HUS),cost_rsv_outpatient,1822770.678,1822902,1803113,1842376.5,1765696.1,1880995.1,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,outpatient costs (US$),Kenya,burden,cost_rsv_outpatient,NA,NA
new data (hospital-based + HUS),cost_rsv_outpatient_averted,195750.427,195617.5,191535,199952.75,183790.325,208259.225,0.107,0.107,0.106,0.109,0.102,0.113,6,2,KEN,mAb,outpatient costs (US$),Kenya,averted burden,cost_rsv_outpatient,1821000,"1,821,000"
new data (hospital-based + HUS),total_medical_cost,7333316.273,7321439,7034326.25,7620052.75,6535250.375,8194006.675,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,total medical cost (US$),Kenya,burden,total_medical_cost,NA,NA
new data (hospital-based + HUS),total_medical_cost_averted,2692753.918,2690205,2551601.25,2827677.25,2318371.925,3091222.125,0.367,0.367,0.362,0.372,0.352,0.381,6,2,KEN,mAb,total medical cost (US$),Kenya,averted burden,total_medical_cost,7331000,"7,331,000"
new data (hospital-based + HUS),admin_cost,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,admin. costs (US$),Kenya,burden,admin_cost,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp,5510545.585,5501548.5,5214558.75,5794319.75,4711048.1,6364989.825,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,hospitalisation costs (US$),Kenya,burden,cost_rsv_hosp,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp_averted,841672.125,840457.5,790445,889855,705768,989967.075,0.153,0.153,0.15,0.156,0.144,0.162,3,2,KEN,MV,hospitalisation costs (US$),Kenya,averted burden,cost_rsv_hosp,5507000,"5,507,000"
new data (hospital-based + HUS),cost_rsv_outpatient,1822770.678,1822902,1803113,1842376.5,1765696.1,1880995.1,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,outpatient costs (US$),Kenya,burden,cost_rsv_outpatient,NA,NA
new data (hospital-based + HUS),cost_rsv_outpatient_averted,30224.245,30201.5,29294,31105,27640.8,33009.325,0.017,0.017,0.016,0.017,0.015,0.018,3,2,KEN,MV,outpatient costs (US$),Kenya,averted burden,cost_rsv_outpatient,1823000,"1,823,000"
new data (hospital-based + HUS),total_medical_cost,7333316.273,7321439,7034326.25,7620052.75,6535250.375,8194006.675,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,total medical cost (US$),Kenya,burden,total_medical_cost,NA,NA
new data (hospital-based + HUS),total_medical_cost_averted,871896.381,870734.5,820816.5,920223.5,735667.65,1020256.525,0.119,0.119,0.116,0.122,0.111,0.127,3,2,KEN,MV,total medical cost (US$),Kenya,averted burden,total_medical_cost,7333000,"7,333,000"
new data (hospital-based + HUS),admin_cost,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,admin. costs (US$),South Africa,burden,admin_cost,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp,32060498.268,32008970,30796051,33290371.25,28678987.2,35841581.975,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,hospitalisation costs (US$),South Africa,burden,cost_rsv_hosp,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp_averted,18676359.932,18600137,17682022.5,19643795,16013610.2,21701332.575,0.582,0.582,0.571,0.593,0.549,0.614,6,2,ZAF,mAb,hospitalisation costs (US$),South Africa,averted burden,cost_rsv_hosp,31950000,"31,950,000"
new data (hospital-based + HUS),cost_rsv_outpatient,5317897.27,5280510,4761255.25,5827779.25,3863608.15,7030653.725,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,outpatient costs (US$),South Africa,burden,cost_rsv_outpatient,NA,NA
new data (hospital-based + HUS),cost_rsv_outpatient_averted,898061.544,850037.5,737107.75,996389,555362.725,1539710.925,0.168,0.16,0.148,0.178,0.13,0.252,6,2,ZAF,mAb,outpatient costs (US$),South Africa,averted burden,cost_rsv_outpatient,5316000,"5,316,000"
new data (hospital-based + HUS),total_medical_cost,37378395.532,37293507,36016658.5,38678154.25,33640689.125,41482272.925,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,total medical cost (US$),South Africa,burden,total_medical_cost,NA,NA
new data (hospital-based + HUS),total_medical_cost_averted,19574421.469,19511686.5,18560727.25,20544418.25,16878416.625,22687952.725,0.523,0.524,0.511,0.535,0.488,0.558,6,2,ZAF,mAb,total medical cost (US$),South Africa,averted burden,total_medical_cost,37270000,"37,270,000"
new data (hospital-based + HUS),admin_cost,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,admin. costs (US$),South Africa,burden,admin_cost,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp,32060498.268,32008970,30796051,33290371.25,28678987.2,35841581.975,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,hospitalisation costs (US$),South Africa,burden,cost_rsv_hosp,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp_averted,7413978.979,7369495,6821426,7952493.5,5864309,9189689.675,0.231,0.23,0.219,0.242,0.199,0.265,3,2,ZAF,MV,hospitalisation costs (US$),South Africa,averted burden,cost_rsv_hosp,31990000,"31,990,000"
new data (hospital-based + HUS),cost_rsv_outpatient,5317897.27,5280510,4761255.25,5827779.25,3863608.15,7030653.725,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,outpatient costs (US$),South Africa,burden,cost_rsv_outpatient,NA,NA
new data (hospital-based + HUS),cost_rsv_outpatient_averted,242346.553,201873.5,162917,272111.5,112754.2,627586,0.045,0.038,0.032,0.05,0.025,0.105,3,2,ZAF,MV,outpatient costs (US$),South Africa,averted burden,cost_rsv_outpatient,5334000,"5,334,000"
new data (hospital-based + HUS),total_medical_cost,37378395.532,37293507,36016658.5,38678154.25,33640689.125,41482272.925,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,total medical cost (US$),South Africa,burden,total_medical_cost,NA,NA
new data (hospital-based + HUS),total_medical_cost_averted,7656325.524,7608057,7053806.75,8195542.5,6102829.575,9450105.325,0.204,0.204,0.194,0.215,0.174,0.237,3,2,ZAF,MV,total medical cost (US$),South Africa,averted burden,total_medical_cost,37280000,"37,280,000"
