source,variable,mean,median,CI50_low,CI50_high,CI95_low,CI95_high,norm_mean,norm_median,norm_CI50_low,norm_CI50_high,norm_CI95_low,norm_CI95_high,price,source_num,country_iso,intervention,plot_variable,country_plot,burden_interv,vartype,vec,orig_burden_round
new data (hospital-based + HUS),hosp_YLD,176.284,176,170,183,159,198,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,YLD hospitalised cases,Kenya,burden,hosp_YLD,NA,NA
new data (hospital-based + HUS),hosp_YLD_averted,46.571028411364544,47,41,53,27,64,0.26356907728085543,0.26900584795321636,0.23595505617977527,0.29651162790697677,0.1588235294117647,0.3390804597701149,3,2,KEN,MV,YLD hospitalised cases,Kenya,averted burden,hosp_YLD,175,175
new data (hospital-based + HUS),non_hosp_YLD,2497.413,2494,2442,2550.25,2348,2655,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,YLD non-hospitalised cases,Kenya,burden,non_hosp_YLD,NA,NA
new data (hospital-based + HUS),non_hosp_YLD_averted,188.96838735494197,190,169,210,126,247,0.0756626961522102,0.07617271703183756,0.06806134050976671,0.08383236935911698,0.05094624186762722,0.09759225653531241,3,2,KEN,MV,YLD non-hospitalised cases,Kenya,averted burden,non_hosp_YLD,2494,2494
new data (hospital-based + HUS),total_DALY,142715.7144,142511.5,138009,147344.25,129272.6,156945.375,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,total DALY,Kenya,burden,total_DALY,NA,NA
new data (hospital-based + HUS),total_DALY_averted,30391.40236094438,31416,27200.75,34621.5,15701.225,40615.19999999999,0.21271976354289354,0.22204660871450943,0.1950208088326661,0.2405512430971529,0.11149611533280254,0.2728796483564693,3,2,KEN,MV,total DALY,Kenya,averted burden,total_DALY,141500,",141,500"
new data (hospital-based + HUS),total_YLD,4452.047,4447,4357,4546,4199,4728,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,total YLD,Kenya,burden,total_YLD,NA,NA
new data (hospital-based + HUS),total_YLD_averted,235.54161664665867,237,211,262,155,308,0.052913741212083726,0.053330228225430834,0.04748696225033215,0.05876898046785968,0.034859276504509346,0.06872861829610263,3,2,KEN,MV,total YLD,Kenya,averted burden,total_YLD,4444,4444
new data (hospital-based + HUS),total_YLL,138263.6682,138049.5,133562.5,142827.5,124837.5,152464.175,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,total YLL,Kenya,burden,total_YLL,NA,NA
new data (hospital-based + HUS),total_YLL_averted,30155.866346538616,31187.5,26966.5,34382.75,15445.7,40390.72499999999,0.2178717339493192,0.22752694702553403,0.19973933033572905,0.2467775984615399,0.11337747651499794,0.2797888113658076,3,2,KEN,MV,total YLL,Kenya,averted burden,total_YLL,137100,",137,100"
new data (hospital-based + HUS),hosp_med_att_YLD,600.5904,598,580,619,547,665,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,YLD medically attended cases,South Africa,burden,hosp_med_att_YLD,NA,NA
new data (hospital-based + HUS),hosp_med_att_YLD_averted,121.472,122,101,141,60,182,0.2018419847451474,0.2040072859744991,0.1696537811698905,0.23455322728962452,0.10393924173084793,0.29340466485507244,6,2,ZAF,mAb,YLD medically attended cases,South Africa,averted burden,hosp_med_att_YLD,598,598
new data (hospital-based + HUS),hosp_YLD,267.8916,266,256,279,237,305,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,YLD hospitalised cases,South Africa,burden,hosp_YLD,NA,NA
new data (hospital-based + HUS),hosp_YLD_averted,74.2688,76,55,93,16,129,0.2768578436534272,0.2825278810408922,0.20817464532281316,0.3487432339483836,0.06177606177606178,0.4642920466058763,6,2,ZAF,mAb,YLD hospitalised cases,South Africa,averted burden,hosp_YLD,269,269
new data (hospital-based + HUS),non_hosp_YLD,1472.3396,1466,1412,1525,1318,1666,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,YLD non-hospitalised cases,South Africa,burden,non_hosp_YLD,NA,NA
new data (hospital-based + HUS),non_hosp_YLD_averted,247.0862,243,209,278,152,373,0.16713208572869748,0.16579134252870398,0.14457831325301204,0.18832280732965664,0.1068915404302414,0.23395440785264643,6,2,ZAF,mAb,YLD non-hospitalised cases,South Africa,averted burden,non_hosp_YLD,1466,1466
new data (hospital-based + HUS),total_DALY,41896.7884,41849,40902.75,42855.5,39252.675,44742.275,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,total DALY,South Africa,burden,total_DALY,NA,NA
new data (hospital-based + HUS),total_DALY_averted,11927.485,12127,8954.25,15001.5,3109.375,19770.025,0.28457039391823113,0.28975379555141434,0.2135870906301085,0.3558660338453731,0.07318912274687442,0.4686033671306085,6,2,ZAF,mAb,total DALY,South Africa,averted burden,total_DALY,41850,"41,850"
new data (hospital-based + HUS),total_YLD,2072.9394,2068,2004,2134,1890,2289,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,total YLD,South Africa,burden,total_YLD,NA,NA
new data (hospital-based + HUS),total_YLD_averted,321.3642,319,270,371,180,474,0.15465971077443164,0.15557730995703692,0.1315975670307845,0.1782152458134072,0.08836517526372747,0.21741267393568867,6,2,ZAF,mAb,total YLD,South Africa,averted burden,total_YLD,2050,2050
new data (hospital-based + HUS),total_YLL,39823.8538,39771.5,38831,40761,37198,42659.075,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,total YLL,South Africa,burden,total_YLL,NA,NA
new data (hospital-based + HUS),total_YLL_averted,11606.119,11795.5,8674.25,14636.25,2895.2750000000005,19349.149999999994,0.2913066068863792,0.2963672946636219,0.21789647495971276,0.3653135289665505,0.07138039432334312,0.4831685237718467,6,2,ZAF,mAb,total YLL,South Africa,averted burden,total_YLL,39800,"39,800"
new data (hospital-based + HUS),hosp_med_att_YLD,600.5904,598,580,619,547,665,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,YLD medically attended cases,South Africa,burden,hosp_med_att_YLD,NA,NA
new data (hospital-based + HUS),hosp_med_att_YLD_averted,117.69367747098839,117,103,131,77,164.07499999999982,0.19545752351048856,0.19600975172894175,0.17516194375839508,0.21635434412265758,0.13094516885914304,0.2591503658536585,3,2,ZAF,MV,YLD medically attended cases,South Africa,averted burden,hosp_med_att_YLD,597,597
new data (hospital-based + HUS),hosp_YLD,267.8916,266,256,279,237,305,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,YLD hospitalised cases,South Africa,burden,hosp_YLD,NA,NA
new data (hospital-based + HUS),hosp_YLD_averted,84.21128451380552,85,73,96,49.92500000000001,116,0.3135959280858909,0.32014388489208634,0.27956989247311825,0.35329787234042553,0.19195018050541515,0.40488637426353674,3,2,ZAF,MV,YLD hospitalised cases,South Africa,averted burden,hosp_YLD,266,266
new data (hospital-based + HUS),non_hosp_YLD,1472.3396,1466,1412,1525,1318,1666,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,YLD non-hospitalised cases,South Africa,burden,non_hosp_YLD,NA,NA
new data (hospital-based + HUS),non_hosp_YLD_averted,210.49499799919968,203,175,236,129.925,345.0749999999998,0.14222660691155756,0.13910974986362093,0.12128205579925891,0.15945813653062046,0.08966484175383055,0.2146657753040362,3,2,ZAF,MV,YLD non-hospitalised cases,South Africa,averted burden,non_hosp_YLD,1459,1459
new data (hospital-based + HUS),total_DALY,41896.7884,41849,40902.75,42855.5,39252.675,44742.275,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,total DALY,South Africa,burden,total_DALY,NA,NA
new data (hospital-based + HUS),total_DALY_averted,14607.423169267708,15429.5,13962.75,16314,8564.125,17871.075,0.34847625441883356,0.371526931478914,0.3410782953578635,0.3865497792865261,0.20849575454866637,0.4119017425126524,3,2,ZAF,MV,total DALY,South Africa,averted burden,total_DALY,41530,"41,530"
new data (hospital-based + HUS),total_YLD,2072.9394,2068,2004,2134,1890,2289,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,total YLD,South Africa,burden,total_YLD,NA,NA
new data (hospital-based + HUS),total_YLD_averted,294.7076830732293,290,255,329,188.925,436,0.14175551169092923,0.14029722399334726,0.12481235095751628,0.1569902413594863,0.09349404448990321,0.19727381445217548,3,2,ZAF,MV,total YLD,South Africa,averted burden,total_YLD,2067,2067
new data (hospital-based + HUS),total_YLL,39823.8538,39771.5,38831,40761,37198,42659.075,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,total YLL,South Africa,burden,total_YLL,NA,NA
new data (hospital-based + HUS),total_YLL_averted,14312.708083233294,15130,13694.5,16022.75,8261.7,17581.274999999998,0.3592239576631927,0.3836830335783422,0.35186265895765856,0.39915776966274774,0.2124176473103271,0.42564352554125284,3,2,ZAF,MV,total YLL,South Africa,averted burden,total_YLL,39430,"39,430"
new data (hospital-based + HUS),hosp_cases,27404.037,27400.5,26990.75,27810.25,26229,28610.025,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,hospitalised cases,Kenya,burden,hosp_cases,NA,NA
new data (hospital-based + HUS),hosp_cases_averted,5926.025,6076,4448.75,7525.25,1370.975,9869.075,0.216,0.222,0.163,0.274,0.051,0.359,6,2,KEN,mAb,hospitalised cases,Kenya,averted burden,hosp_cases,27360,"27,360"
new data (hospital-based + HUS),hosp_SARI,27404.037,27400.5,26990.75,27810.25,26229,28610.025,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,hospitalised SARI,Kenya,burden,hosp_SARI,NA,NA
new data (hospital-based + HUS),non_hosp_cases,2381479.311,2381406,2363073,2399901.75,2330783.7,2434680.475,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,non-hospitalised cases,Kenya,burden,non_hosp_cases,NA,NA
new data (hospital-based + HUS),non_hosp_cases_averted,199263.528,200125.5,187418.25,211667.5,162212.425,232943.075,0.084,0.084,0.079,0.089,0.068,0.097,6,2,KEN,mAb,non-hospitalised cases,Kenya,averted burden,non_hosp_cases,2383000,"2,383,000"
new data (hospital-based + HUS),non_hosp_SARI,84560.657,84531,83331.75,85753.5,80984.8,88166.025,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,non-hospitalised SARI,Kenya,burden,non_hosp_SARI,NA,NA
new data (hospital-based + HUS),rsv_deaths,2065.301,2062,1995,2133.25,1865,2277.025,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,deaths,Kenya,burden,rsv_deaths,NA,NA
new data (hospital-based + HUS),rsv_deaths_averted,350.662,356,257,447,79,601.025,0.17,0.173,0.126,0.216,0.038,0.287,6,2,KEN,mAb,deaths,Kenya,averted burden,rsv_deaths,2063,2063
new data (hospital-based + HUS),hosp_cases,27404.037,27400.5,26990.75,27810.25,26229,28610.025,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,hospitalised cases,Kenya,burden,hosp_cases,NA,NA
new data (hospital-based + HUS),hosp_cases_averted,7298.54,7522.5,6599.5,8181.75,4495.925,9012.15,0.266,0.275,0.242,0.299,0.164,0.323,3,2,KEN,MV,hospitalised cases,Kenya,averted burden,hosp_cases,27380,"27,380"
new data (hospital-based + HUS),hosp_SARI,27404.037,27400.5,26990.75,27810.25,26229,28610.025,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,hospitalised SARI,Kenya,burden,hosp_SARI,NA,NA
new data (hospital-based + HUS),non_hosp_cases,2381479.311,2381406,2363073,2399901.75,2330783.7,2434680.475,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,non-hospitalised cases,Kenya,burden,non_hosp_cases,NA,NA
new data (hospital-based + HUS),non_hosp_cases_averted,75791.381,78632,68123.75,85990.25,43585.4,94692.75,0.032,0.033,0.029,0.036,0.018,0.04,3,2,KEN,MV,non-hospitalised cases,Kenya,averted burden,non_hosp_cases,2383000,"2,383,000"
new data (hospital-based + HUS),non_hosp_SARI,84560.657,84531,83331.75,85753.5,80984.8,88166.025,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,non-hospitalised SARI,Kenya,burden,non_hosp_SARI,NA,NA
new data (hospital-based + HUS),rsv_deaths,2065.301,2062,1995,2133.25,1865,2277.025,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,deaths,Kenya,burden,rsv_deaths,NA,NA
new data (hospital-based + HUS),rsv_deaths_averted,452.518,468,405,516,232,606,0.219,0.229,0.201,0.248,0.114,0.281,3,2,KEN,MV,deaths,Kenya,averted burden,rsv_deaths,2047,2047
new data (hospital-based + HUS),hosp_cases,41634.712,41639,40647,42584,38922.95,44409.175,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,hospitalised cases,South Africa,burden,hosp_cases,NA,NA
new data (hospital-based + HUS),hosp_cases_averted,11543.929,11773.5,8646.75,14449,2942.575,19296,0.277,0.283,0.207,0.347,0.07,0.462,6,2,ZAF,mAb,hospitalised cases,South Africa,averted burden,hosp_cases,41630,"41,630"
new data (hospital-based + HUS),hosp_SARI,41634.712,41639,40647,42584,38922.95,44409.175,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,hospitalised SARI,South Africa,burden,hosp_SARI,NA,NA
new data (hospital-based + HUS),non_hosp_cases,964084.7,959807.5,932824,990323,885277.975,1069153.25,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,non-hospitalised cases,South Africa,burden,non_hosp_cases,NA,NA
new data (hospital-based + HUS),non_hosp_cases_averted,152002.242,147786.5,132740.75,166226.75,108344.2,220782.025,0.157,0.155,0.14,0.171,0.117,0.212,6,2,ZAF,mAb,non-hospitalised cases,South Africa,averted burden,non_hosp_cases,956200,",956,200"
new data (hospital-based + HUS),non_hosp_SARI,49449.063,49428.5,47707.5,51133.5,44492.95,54440.325,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,non-hospitalised SARI,South Africa,burden,non_hosp_SARI,NA,NA
new data (hospital-based + HUS),rsv_deaths,635.367,635,620,650,593,680.025,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,deaths,South Africa,burden,rsv_deaths,NA,NA
new data (hospital-based + HUS),rsv_deaths_averted,185.313,188,138,234,46,309,0.292,0.297,0.218,0.366,0.072,0.483,6,2,ZAF,mAb,deaths,South Africa,averted burden,rsv_deaths,634,634
new data (hospital-based + HUS),hosp_cases,41634.712,41639,40647,42584,38922.95,44409.175,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,hospitalised cases,South Africa,burden,hosp_cases,NA,NA
new data (hospital-based + HUS),hosp_cases_averted,13181.623,13510.5,11874.25,14778,8151.7,16589.05,0.316,0.326,0.287,0.355,0.198,0.389,3,2,ZAF,MV,hospitalised cases,South Africa,averted burden,hosp_cases,41460,"41,460"
new data (hospital-based + HUS),hosp_SARI,41634.712,41639,40647,42584,38922.95,44409.175,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,hospitalised SARI,South Africa,burden,hosp_SARI,NA,NA
new data (hospital-based + HUS),non_hosp_cases,964084.7,959807.5,932824,990323,885277.975,1069153.25,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,non-hospitalised cases,South Africa,burden,non_hosp_cases,NA,NA
new data (hospital-based + HUS),non_hosp_cases_averted,104716.654,101184.5,84542.25,120118.5,50018.875,183366.25,0.108,0.106,0.089,0.124,0.053,0.175,3,2,ZAF,MV,non-hospitalised cases,South Africa,averted burden,non_hosp_cases,955100,",955,100"
new data (hospital-based + HUS),non_hosp_SARI,49449.063,49428.5,47707.5,51133.5,44492.95,54440.325,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,non-hospitalised SARI,South Africa,burden,non_hosp_SARI,NA,NA
new data (hospital-based + HUS),rsv_deaths,635.367,635,620,650,593,680.025,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,deaths,South Africa,burden,rsv_deaths,NA,NA
new data (hospital-based + HUS),rsv_deaths_averted,228.718,242,219,256,132,281,0.36,0.384,0.353,0.4,0.213,0.426,3,2,ZAF,MV,deaths,South Africa,averted burden,rsv_deaths,630,630
new data (hospital-based + HUS),admin_cost,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,admin. costs (US$),Kenya,burden,admin_cost,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp,5496945.105,5484496.5,5199448.5,5774677.75,4728081.425,6364125.65,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,hospitalisation costs (US$),Kenya,burden,cost_rsv_hosp,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp_averted,1188553.277,1204973,877549.5,1508284,273659.125,2009927.8,0.216,0.222,0.163,0.274,0.051,0.359,6,2,KEN,mAb,hospitalisation costs (US$),Kenya,averted burden,cost_rsv_hosp,5426000,"5,426,000"
new data (hospital-based + HUS),cost_rsv_outpatient,1822770.678,1822902,1803113,1842376.5,1765696.1,1880995.1,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,outpatient costs (US$),Kenya,burden,cost_rsv_outpatient,NA,NA
new data (hospital-based + HUS),cost_rsv_outpatient_averted,130015.312,130132,121081.75,139158,103469.4,155649.7,0.071,0.071,0.067,0.076,0.057,0.085,6,2,KEN,mAb,outpatient costs (US$),Kenya,averted burden,cost_rsv_outpatient,1822000,"1,822,000"
new data (hospital-based + HUS),total_medical_cost,7319715.786,7303813,7022767.75,7594036,6537198.95,8194925.725,NA,NA,NA,NA,NA,NA,6,2,KEN,mAb,total medical cost (US$),Kenya,burden,total_medical_cost,NA,NA
new data (hospital-based + HUS),total_medical_cost_averted,1318568.595,1336338,1008229.25,1639193,406172.6,2141610.025,0.18,0.184,0.14,0.224,0.056,0.287,6,2,KEN,mAb,total medical cost (US$),Kenya,averted burden,total_medical_cost,7254000,"7,254,000"
new data (hospital-based + HUS),admin_cost,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,admin. costs (US$),Kenya,burden,admin_cost,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp,5496945.105,5484496.5,5199448.5,5774677.75,4728081.425,6364125.65,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,hospitalisation costs (US$),Kenya,burden,cost_rsv_hosp,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp_averted,1463696.283,1489367.5,1304283.25,1646029,887320.25,1905155.4,0.266,0.275,0.242,0.299,0.164,0.323,3,2,KEN,MV,hospitalisation costs (US$),Kenya,averted burden,cost_rsv_hosp,5422000,"5,422,000"
new data (hospital-based + HUS),cost_rsv_outpatient,1822770.678,1822902,1803113,1842376.5,1765696.1,1880995.1,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,outpatient costs (US$),Kenya,burden,cost_rsv_outpatient,NA,NA
new data (hospital-based + HUS),cost_rsv_outpatient_averted,40863.364,42100,36547,46182,23191.25,52791.375,0.022,0.023,0.02,0.025,0.013,0.029,3,2,KEN,MV,outpatient costs (US$),Kenya,averted burden,cost_rsv_outpatient,1821000,"1,821,000"
new data (hospital-based + HUS),total_medical_cost,7319715.786,7303813,7022767.75,7594036,6537198.95,8194925.725,NA,NA,NA,NA,NA,NA,3,2,KEN,MV,total medical cost (US$),Kenya,burden,total_medical_cost,NA,NA
new data (hospital-based + HUS),total_medical_cost_averted,1504559.643,1529420,1345700.5,1686120,922056.075,1947904,0.205,0.212,0.187,0.229,0.129,0.249,3,2,KEN,MV,total medical cost (US$),Kenya,averted burden,total_medical_cost,7230000,"7,230,000"
new data (hospital-based + HUS),admin_cost,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,admin. costs (US$),South Africa,burden,admin_cost,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp,32046200.492,32002797.5,30775154.25,33263423.75,28598808.925,35716619.9,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,hospitalisation costs (US$),South Africa,burden,cost_rsv_hosp,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp_averted,9487142.844,9608398,6949457,12170754.75,2042030.7,16310623.85,0.296,0.301,0.219,0.378,0.065,0.495,6,2,ZAF,mAb,hospitalisation costs (US$),South Africa,averted burden,cost_rsv_hosp,31960000,"31,960,000"
new data (hospital-based + HUS),cost_rsv_outpatient,5293698.717,5245243.5,4727959.5,5783147.5,3872056.25,7009994.125,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,outpatient costs (US$),South Africa,burden,cost_rsv_outpatient,NA,NA
new data (hospital-based + HUS),cost_rsv_outpatient_averted,710130.387,671769.5,571339.25,805790.25,413357.95,1254722.375,0.133,0.129,0.115,0.147,0.091,0.203,6,2,ZAF,mAb,outpatient costs (US$),South Africa,averted burden,cost_rsv_outpatient,5211000,"5,211,000"
new data (hospital-based + HUS),total_medical_cost,37339899.224,37287152,35938456.75,38659215,33641099.05,41387638.95,NA,NA,NA,NA,NA,NA,6,2,ZAF,mAb,total medical cost (US$),South Africa,burden,total_medical_cost,NA,NA
new data (hospital-based + HUS),total_medical_cost_averted,10197273.224,10326189,7649273.5,12875863.25,2741484.075,16998466.9,0.273,0.277,0.207,0.344,0.075,0.444,6,2,ZAF,mAb,total medical cost (US$),South Africa,averted burden,total_medical_cost,37230000,"37,230,000"
new data (hospital-based + HUS),admin_cost,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,admin. costs (US$),South Africa,burden,admin_cost,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp,32046200.492,32002797.5,30775154.25,33263423.75,28598808.925,35716619.9,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,hospitalisation costs (US$),South Africa,burden,cost_rsv_hosp,NA,NA
new data (hospital-based + HUS),cost_rsv_hosp_averted,12009476.327,12146094,10643632,13557523.75,7143328.925,16118304.325,0.374,0.383,0.338,0.42,0.226,0.47,3,2,ZAF,MV,hospitalisation costs (US$),South Africa,averted burden,cost_rsv_hosp,31680000,"31,680,000"
new data (hospital-based + HUS),cost_rsv_outpatient,5293698.717,5245243.5,4727959.5,5783147.5,3872056.25,7009994.125,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,outpatient costs (US$),South Africa,burden,cost_rsv_outpatient,NA,NA
new data (hospital-based + HUS),cost_rsv_outpatient_averted,506102.554,466015.5,365130.25,594596.25,213333.75,1050457.4,0.095,0.09,0.073,0.11,0.043,0.175,3,2,ZAF,MV,outpatient costs (US$),South Africa,averted burden,cost_rsv_outpatient,5162000,"5,162,000"
new data (hospital-based + HUS),total_medical_cost,37339899.224,37287152,35938456.75,38659215,33641099.05,41387638.95,NA,NA,NA,NA,NA,NA,3,2,ZAF,MV,total medical cost (US$),South Africa,burden,total_medical_cost,NA,NA
new data (hospital-based + HUS),total_medical_cost_averted,12515578.885,12669721,11146196.5,14075487.5,7654512.8,16670252.575,0.335,0.342,0.303,0.374,0.207,0.421,3,2,ZAF,MV,total medical cost (US$),South Africa,averted burden,total_medical_cost,37030000,"37,030,000"
